Date/Time,Station,Constituent,Lab Value,Flag,Remark,MDL,RL,Lab,Lab Method,Sampler,Sample Type,Monitoring Program,Watershed,Feature,Constituent Group,Constituent Species,Qualifier,SampledDTMonth,SampledDTYear,
7/10/2007 12:00:00 AM,PR-HSCU,pH,7.000000,,,,,Field,YSI 556,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2007,
8/6/2007 12:00:00 AM,PR-HSCU,pH,7.100000,,,,,Field,YSI 556,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2007,
9/11/2007 12:00:00 AM,PR-HSCU,pH,7.800000,,,,,Field,YSI 556,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2007,
4/28/2008 8:45:00 AM,PR-HSCU,pH,7.230000,,,,,Field,YSI 556,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,2008,
5/19/2008 8:30:00 AM,PR-HSCU,pH,7.220000,,,,,Field,YSI 556,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2008,
6/2/2008 8:45:00 AM,PR-HSCU,pH,7.710000,,,,,Field,YSI 600XLM,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2008,
7/8/2008 8:00:00 AM,PR-HSCU,pH,8.290000,,,,,Field,YSI 6600,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2008,
8/5/2008 9:00:00 AM,PR-HSCU,pH,7.630000,,,,,Field,YSI 600XLM,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2008,
9/15/2008 9:30:00 AM,PR-HSCU,pH,7.880000,,,,,Field,YSI 600XLM,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2008,
5/20/2009 12:45:00 PM,PR-HSCU,pH,7.580000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2009,
6/11/2009 9:00:00 AM,PR-HSCU,pH,7.710000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2009,
9/8/2009 10:00:00 AM,PR-HSCU,pH,8.030000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2009,
5/10/2010 10:30:00 AM,PR-HSCU,pH,8.680000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2010,
6/14/2010 10:30:00 AM,PR-HSCU,pH,7.620000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2010,
7/6/2010 10:15:00 AM,PR-HSCU,pH,7.880000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2010,
7/29/2010 11:00:00 AM,PR-HSCU,pH,8.000000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2010,
9/7/2010 9:45:00 AM,PR-HSCU,pH,8.280000,,,,,Field,YSI 6600,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2010,
5/9/2011 11:30:00 AM,PR-HSCU,pH,8.110000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2011,
6/2/2011 9:45:00 AM,PR-HSCU,pH,7.670000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2011,
9/15/2011 10:45:00 AM,PR-HSCU,pH,8.130000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2011,
5/8/2012 10:00:00 AM,PR-HSCU,pH,7.590000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2012,
6/6/2012 10:30:00 AM,PR-HSCU,pH,7.570000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2012,
9/13/2012 10:00:00 AM,PR-HSCU,pH,7.760000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2012,
5/9/2013 10:15:00 AM,PR-HSCU,pH,7.790000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2013,
6/6/2013 9:00:00 AM,PR-HSCU,pH,7.480000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2013,
9/9/2013 10:30:00 AM,PR-HSCU,pH,7.460000,,,,,Field,YSI 6600,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2013,
5/22/2014 11:15:00 AM,PR-HSCU,pH,7.700000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2014,
9/11/2014 9:15:00 AM,PR-HSCU,pH,7.800000,,,,,Field,YSI 6600,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2014,
5/21/2015 9:00:00 AM,PR-HSCU,pH,7.700000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2015,
9/3/2015 9:00:00 AM,PR-HSCU,pH,8.050000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2015,
6/15/2016 8:30:00 AM,PR-HSCU,pH,7.500000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2016,
9/14/2016 12:45:00 PM,PR-HSCU,pH,8.400000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2016,
5/4/2017 9:15:00 AM,PR-HSCU,pH,7.900000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2017,
6/8/2017 8:45:00 AM,PR-HSCU,pH,7.400000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2017,
8/3/2017 8:45:00 AM,PR-HSCU,pH,7.500000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2017,
9/14/2017 9:00:00 AM,PR-HSCU,pH,7.700000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2017,
5/9/2018 8:45:00 AM,PR-HSCU,pH,7.800000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2018,
6/7/2018 9:15:00 AM,PR-HSCU,pH,7.500000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2018,
9/12/2018 8:45:00 AM,PR-HSCU,pH,7.800000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2018,
8/6/2018 9:00:00 AM,PR-HSCU,pH,7.700000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2018,
8/20/2018 9:30:00 AM,PR-HSCU,pH,7.700000,,,,,Field,YSI 6820,LTE,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2018,
9/4/2018 9:30:00 AM,PR-HSCU,pH,7.800000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2018,
9/17/2018 10:50:00 AM,PR-HSCU,pH,8.000000,,,,,Field,YSI 6820,LTE,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2018,
5/9/2019 8:45:00 AM,PR-HSCU,pH,8.000000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2019,
9/12/2019 8:30:00 AM,PR-HSCU,pH,7.400000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2019,
6/14/1994 12:00:00 AM,PR-HSCU,SpCond (uS/cm),38.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,1994,
8/3/1994 12:00:00 AM,PR-HSCU,SpCond (uS/cm),85.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,1994,
9/21/1994 12:00:00 AM,PR-HSCU,SpCond (uS/cm),98.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,1994,
7/20/1995 12:00:00 AM,PR-HSCU,SpCond (uS/cm),49.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,1995,
8/24/1995 12:00:00 AM,PR-HSCU,SpCond (uS/cm),47.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,1995,
9/29/1995 12:00:00 AM,PR-HSCU,SpCond (uS/cm),78.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,1995,
4/17/1996 12:00:00 AM,PR-HSCU,SpCond (uS/cm),158.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,1996,
6/21/1996 12:00:00 AM,PR-HSCU,SpCond (uS/cm),85.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,1996,
9/17/1996 12:00:00 AM,PR-HSCU,SpCond (uS/cm),59.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,1996,
4/28/1997 12:00:00 AM,PR-HSCU,SpCond (uS/cm),182.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,1997,
10/8/1997 12:00:00 AM,PR-HSCU,SpCond (uS/cm),64.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,10,1997,
5/5/1998 12:00:00 AM,PR-HSCU,SpCond (uS/cm),96.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,1998,
6/3/1998 12:00:00 AM,PR-HSCU,SpCond (uS/cm),37.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,1998,
9/23/1998 12:00:00 AM,PR-HSCU,SpCond (uS/cm),49.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,1998,
4/29/1999 12:00:00 AM,PR-HSCU,SpCond (uS/cm),175.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,1999,
6/16/1999 12:00:00 AM,PR-HSCU,SpCond (uS/cm),53.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,1999,
9/23/1999 12:00:00 AM,PR-HSCU,SpCond (uS/cm),185.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,1999,
5/18/2000 10:45:00 AM,PR-HSCU,SpCond (uS/cm),30.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2000,
6/28/2000 9:20:00 AM,PR-HSCU,SpCond (uS/cm),23.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2000,
9/19/2000 9:50:00 AM,PR-HSCU,SpCond (uS/cm),49.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2000,
5/22/2001 12:00:00 AM,PR-HSCU,SpCond (uS/cm),65.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2001,
7/2/2001 12:00:00 AM,PR-HSCU,SpCond (uS/cm),37.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2001,
9/20/2001 12:00:00 AM,PR-HSCU,SpCond (uS/cm),82.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2001,
5/29/2002 12:00:00 AM,PR-HSCU,SpCond (uS/cm),30.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2002,
7/18/2002 12:00:00 AM,PR-HSCU,SpCond (uS/cm),10.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2002,
5/13/2003 12:00:00 AM,PR-HSCU,SpCond (uS/cm),100.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2003,
6/17/2003 12:00:00 AM,PR-HSCU,SpCond (uS/cm),32.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2003,
10/6/2003 12:00:00 AM,PR-HSCU,SpCond (uS/cm),42.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,10,2003,
5/11/2004 10:55:00 AM,PR-HSCU,SpCond (uS/cm),20.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2004,
6/9/2004 10:40:00 AM,PR-HSCU,SpCond (uS/cm),28.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2004,
9/23/2004 9:10:00 AM,PR-HSCU,SpCond (uS/cm),53.000000,,,,,Field,Probe,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2004,
5/3/2005 9:30:00 AM,PR-HSCU,SpCond (uS/cm),106.000000,,,,,Field,YSI 33,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2005,
6/7/2005 9:55:00 AM,PR-HSCU,SpCond (uS/cm),75.000000,,,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2005,
7/12/2005 9:00:00 AM,PR-HSCU,SpCond (uS/cm),42.000000,,,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2005,
8/9/2005 9:30:00 AM,PR-HSCU,SpCond (uS/cm),50.000000,,,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2005,
9/13/2005 9:35:00 AM,PR-HSCU,SpCond (uS/cm),141.000000,,Flow 2.15 cfs,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2005,
4/20/2006 9:45:00 AM,PR-HSCU,SpCond (uS/cm),108.000000,,,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,2006,
5/16/2006 9:25:00 AM,PR-HSCU,SpCond (uS/cm),53.000000,,,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2006,
6/20/2006 9:10:00 AM,PR-HSCU,SpCond (uS/cm),39.000000,,,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2006,
7/18/2006 9:30:00 AM,PR-HSCU,SpCond (uS/cm),47.000000,,,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2006,
8/22/2006 9:25:00 AM,PR-HSCU,SpCond (uS/cm),53.000000,,,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2006,
9/19/2006 10:10:00 AM,PR-HSCU,SpCond (uS/cm),77.000000,,Flow 44.2 cfs,,,Field,YSI 556,Harlan,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2006,
4/10/2007 12:00:00 AM,PR-HSCU,SpCond (uS/cm),153.000000,,,,,Field,YSI 556,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,2007,
5/21/2007 12:00:00 AM,PR-HSCU,SpCond (uS/cm),55.000000,,,,,Field,YSI 556,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2007,
6/12/2007 12:00:00 AM,PR-HSCU,SpCond (uS/cm),38.000000,,,,,Field,YSI 556,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2007,
7/10/2007 12:00:00 AM,PR-HSCU,SpCond (uS/cm),46.000000,,,,,Field,YSI 556,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2007,
8/6/2007 12:00:00 AM,PR-HSCU,SpCond (uS/cm),38.000000,,,,,Field,YSI 556,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2007,
9/11/2007 12:00:00 AM,PR-HSCU,SpCond (uS/cm),57.000000,,,,,Field,YSI 556,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2007,
4/28/2008 8:45:00 AM,PR-HSCU,SpCond (uS/cm),102.000000,,,,,Field,YSI 556,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,4,2008,
5/19/2008 8:30:00 AM,PR-HSCU,SpCond (uS/cm),73.000000,,,,,Field,YSI 556,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2008,
6/2/2008 8:45:00 AM,PR-HSCU,SpCond (uS/cm),50.000000,,,,,Field,YSI 600XLM,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2008,
7/8/2008 8:00:00 AM,PR-HSCU,SpCond (uS/cm),35.000000,,,,,Field,YSI 6600,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2008,
8/5/2008 9:00:00 AM,PR-HSCU,SpCond (uS/cm),42.000000,,,,,Field,YSI 600XLM,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2008,
9/15/2008 9:30:00 AM,PR-HSCU,SpCond (uS/cm),55.000000,,,,,Field,YSI 600XLM,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2008,
5/20/2009 12:45:00 PM,PR-HSCU,SpCond (uS/cm),46.000000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2009,
6/11/2009 9:00:00 AM,PR-HSCU,SpCond (uS/cm),57.000000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2009,
9/8/2009 10:00:00 AM,PR-HSCU,SpCond (uS/cm),65.000000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2009,
5/10/2010 10:30:00 AM,PR-HSCU,SpCond (uS/cm),134.000000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2010,
6/14/2010 10:30:00 AM,PR-HSCU,SpCond (uS/cm),50.000000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2010,
7/6/2010 10:15:00 AM,PR-HSCU,SpCond (uS/cm),54.000000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2010,
7/29/2010 11:00:00 AM,PR-HSCU,SpCond (uS/cm),55.000000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,7,2010,
9/7/2010 9:45:00 AM,PR-HSCU,SpCond (uS/cm),131.000000,,,,,Field,YSI 6600,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2010,
5/9/2011 11:30:00 AM,PR-HSCU,SpCond (uS/cm),84.000000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2011,
6/2/2011 9:45:00 AM,PR-HSCU,SpCond (uS/cm),57.000000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2011,
9/15/2011 10:45:00 AM,PR-HSCU,SpCond (uS/cm),98.000000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2011,
5/8/2012 10:00:00 AM,PR-HSCU,SpCond (uS/cm),40.000000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2012,
6/6/2012 10:30:00 AM,PR-HSCU,SpCond (uS/cm),33.000000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2012,
9/13/2012 10:00:00 AM,PR-HSCU,SpCond (uS/cm),78.000000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2012,
5/9/2013 10:15:00 AM,PR-HSCU,SpCond (uS/cm),150.000000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2013,
6/6/2013 9:00:00 AM,PR-HSCU,SpCond (uS/cm),39.000000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2013,
9/9/2013 10:30:00 AM,PR-HSCU,SpCond (uS/cm),62.000000,,,,,Field,YSI 6600,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2013,
5/22/2014 11:15:00 AM,PR-HSCU,SpCond (uS/cm),70.000000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2014,
9/11/2014 9:15:00 AM,PR-HSCU,SpCond (uS/cm),55.000000,,,,,Field,YSI 6600,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2014,
5/21/2015 9:00:00 AM,PR-HSCU,SpCond (uS/cm),98.000000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2015,
9/3/2015 9:00:00 AM,PR-HSCU,SpCond (uS/cm),105.000000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2015,
6/15/2016 8:30:00 AM,PR-HSCU,SpCond (uS/cm),42.000000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2016,
9/14/2016 12:45:00 PM,PR-HSCU,SpCond (uS/cm),98.000000,,,,,Field,YSI 6820,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2016,
5/4/2017 9:15:00 AM,PR-HSCU,SpCond (uS/cm),106.200000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,5,2017,
6/8/2017 8:45:00 AM,PR-HSCU,SpCond (uS/cm),44.400000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,6,2017,
8/3/2017 8:45:00 AM,PR-HSCU,SpCond (uS/cm),55.900000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,8,2017,
9/14/2017 9:00:00 AM,PR-HSCU,SpCond (uS/cm),58.400000,,,,,Field,YSI EXO1,Northern,Point Sample,Baseline Monitoring,Cache La Poudre River,Hansen Supply Canal,{N/A},{N/A},True,9,2017,
